RowID,OrderID,OrderDate,ShipDate,CustomerID,ProductID,PostalCodeID,ShipModeID,Sales,Quantity,Discount,Profit
3040,CA-2017-101749,03/10/2017,08/10/2017,AS-10045,FUR-TA-10001520-2-1,529,4,171.288,3,0.2,-6.4233
3041,US-2016-147991,05/05/2016,09/05/2016,ZD-21925,FUR-FU-10004270-1-1,199,4,16.72,5,0.2,3.344
3042,CA-2017-149559,11/09/2017,12/09/2017,KF-16285,OFF-PA-10003172-3-1,528,2,12.96,2,0,6.2208
3043,CA-2017-149559,11/09/2017,12/09/2017,KF-16285,OFF-EN-10002312-3-1,528,2,22.18,2,0,10.8682
3044,CA-2017-149559,11/09/2017,12/09/2017,KF-16285,FUR-CH-10002320-3-1,528,2,2054.272,8,0.2,256.784
3045,CA-2015-135174,30/04/2015,02/05/2015,BP-11230,TEC-PH-10001530-1-1,241,3,1022.97,5,0.4,-255.7425
3046,CA-2017-125290,06/11/2017,10/11/2017,CC-12430,OFF-AR-10001216-3-1,310,3,13.9,5,0,3.614
3047,CA-2017-125290,06/11/2017,10/11/2017,CC-12430,OFF-PA-10003127-3-1,310,3,26.38,1,0,12.1348
3048,CA-2014-137351,30/09/2014,04/10/2014,DB-13615,OFF-BI-10003910-1-1,621,4,43.176,7,0.2,13.4925
3049,CA-2017-121419,02/04/2017,04/04/2017,TC-21475,FUR-TA-10004534-3-1,145,1,411.8,2,0,70.006
3050,CA-2017-121419,02/04/2017,04/04/2017,TC-21475,TEC-AC-10000892-3-1,145,1,360,4,0,129.6
3051,US-2017-148054,06/10/2017,11/10/2017,NZ-18565,FUR-FU-10003247-3-1,478,4,41.96,2,0,2.9372
3052,US-2017-148054,06/10/2017,11/10/2017,NZ-18565,OFF-AP-10004336-3-1,478,4,227.84,4,0,66.0736
3053,US-2017-148054,06/10/2017,11/10/2017,NZ-18565,OFF-PA-10001295-3-1,478,4,37.94,2,0,18.2112
3054,CA-2016-128517,09/04/2016,14/04/2016,SW-20350,TEC-PH-10002555-3-1,269,3,517.9,2,0,134.654
3055,CA-2016-128517,09/04/2016,14/04/2016,SW-20350,OFF-BI-10000831-3-1,269,3,5.28,2,0,2.4288
3056,US-2015-100377,28/08/2015,01/09/2015,TS-21370,TEC-CO-10001046-2-1,348,4,2799.96,5,0.2,874.9875
3057,CA-2017-131492,19/10/2017,24/10/2017,HH-15010,OFF-EN-10002973-2-1,578,3,8.96,2,0,4.3008
3058,CA-2017-131492,19/10/2017,24/10/2017,HH-15010,OFF-LA-10001641-2-1,578,3,31.5,10,0,15.12
3059,CA-2017-131492,19/10/2017,24/10/2017,HH-15010,FUR-FU-10003878-2-1,578,3,30.56,2,0,10.3904
3060,CA-2017-131492,19/10/2017,24/10/2017,HH-15010,FUR-TA-10003837-2-1,578,3,24.368,2,0.2,-3.3506
3061,CA-2016-144554,07/11/2016,12/11/2016,DM-13345,TEC-AC-10002800-2-1,220,4,119.976,3,0.2,22.4955
3062,CA-2017-127621,03/03/2017,07/03/2017,RE-19450,OFF-PA-10001307-1-1,408,4,26.88,8,0.2,9.744
3063,CA-2015-145184,27/11/2015,29/11/2015,JD-16150,TEC-PH-10002350-2-1,85,1,83.97,3,0,23.5116
3064,CA-2015-145184,27/11/2015,29/11/2015,JD-16150,TEC-AC-10000397-2-1,85,1,104.97,3,0,7.3479
3065,CA-2017-106859,13/03/2017,18/03/2017,BF-11215,OFF-ST-10000615-3-1,503,3,90.8,8,0,25.424
3066,CA-2017-106859,13/03/2017,18/03/2017,BF-11215,TEC-PH-10004531-3-1,503,3,140.736,8,0.2,49.2576
3067,CA-2017-106859,13/03/2017,18/03/2017,BF-11215,TEC-AC-10004001-3-1,503,3,214.95,5,0,88.1295
3068,CA-2017-106859,13/03/2017,18/03/2017,BF-11215,OFF-PA-10001534-3-1,503,3,45.36,7,0,21.7728
3069,CA-2017-106859,13/03/2017,18/03/2017,BF-11215,OFF-PA-10001815-3-1,503,3,288.24,6,0,138.3552
3070,US-2017-120089,30/11/2017,30/11/2017,ML-17755,OFF-AP-10003779-3-1,226,2,663.936,4,0.2,82.992
3071,CA-2014-119375,17/11/2014,22/11/2014,YC-21895,OFF-ST-10002011-2-1,85,4,2934.33,7,0,792.2691
3072,CA-2014-119375,17/11/2014,22/11/2014,YC-21895,FUR-FU-10002379-2-1,85,4,124.41,3,0,14.9292
3073,CA-2014-119375,17/11/2014,22/11/2014,YC-21895,OFF-AR-10003752-2-1,85,4,57.75,5,0,26.565
3074,CA-2016-125206,03/01/2016,05/01/2016,LR-16915,OFF-ST-10003692-1-1,519,1,114.46,2,0,28.615
3075,CA-2015-126137,03/10/2015,08/10/2015,BS-11755,FUR-BO-10004409-1-1,517,4,120.666,2,0.15,18.4548
3076,CA-2014-143903,20/07/2014,24/07/2014,KM-16375,OFF-ST-10003306-3-1,411,4,342.864,3,0.2,38.5722
3077,CA-2014-143903,20/07/2014,24/07/2014,KM-16375,FUR-FU-10003724-3-1,411,4,16.74,5,0.6,-14.229
3078,CA-2014-143903,20/07/2014,24/07/2014,KM-16375,FUR-CH-10002024-3-1,411,4,981.372,2,0.3,-140.196
3079,CA-2014-104780,21/05/2014,25/05/2014,BT-11530,OFF-AR-10003514-3-1,541,4,31.84,8,0,10.5072
3080,CA-2017-101182,04/09/2017,05/09/2017,KB-16405,OFF-PA-10001800-3-1,546,1,12.96,2,0,6.2208
3081,CA-2017-101182,04/09/2017,05/09/2017,KB-16405,TEC-PH-10003589-3-1,546,1,43.176,3,0.2,15.1116
3082,US-2017-132297,27/05/2017,02/06/2017,DW-13480,OFF-BI-10003364-3-1,211,4,58.34,2,0,28.0032
3083,US-2017-132297,27/05/2017,02/06/2017,DW-13480,TEC-PH-10002834-3-1,211,4,539.97,3,0,134.9925
3084,CA-2014-100328,28/01/2014,03/02/2014,JC-15340,OFF-BI-10000343-1-1,55,4,3.928,1,0.2,1.3257
3085,CA-2017-118773,09/02/2017,14/02/2017,TP-21415,OFF-BI-10004584-1-1,425,4,252.784,4,0.8,-417.0936
3086,CA-2017-118773,09/02/2017,14/02/2017,TP-21415,TEC-AC-10002402-1-1,425,4,127.984,2,0.2,15.998
3087,CA-2017-118773,09/02/2017,14/02/2017,TP-21415,FUR-FU-10000550-1-1,425,4,3.984,2,0.6,-2.6892
3088,CA-2017-118773,09/02/2017,14/02/2017,TP-21415,OFF-AP-10000055-1-1,425,4,12.992,2,0.8,-32.48
3089,US-2017-159205,31/03/2017,02/04/2017,DB-12910,FUR-FU-10001591-3-1,218,3,61,5,0,25.62
3090,US-2017-159205,31/03/2017,02/04/2017,DB-12910,TEC-PH-10000526-3-1,218,3,671.93,7,0,188.1404
3091,CA-2016-112123,03/03/2016,08/03/2016,BH-11710,OFF-BI-10001071-1-1,85,4,447.86,7,0,219.4514
3092,CA-2016-112123,03/03/2016,08/03/2016,BH-11710,TEC-PH-10001557-1-1,85,4,479.95,5,0,129.5865
3093,CA-2016-112123,03/03/2016,08/03/2016,BH-11710,OFF-PA-10001977-1-1,85,4,166.44,3,0,79.8912
3094,CA-2015-114468,23/08/2015,23/08/2015,TD-20995,OFF-SU-10004231-1-1,340,2,31.68,4,0.2,2.772
3095,CA-2015-114468,23/08/2015,23/08/2015,TD-20995,OFF-PA-10000809-1-1,340,2,10.368,2,0.2,3.6288
3096,CA-2015-114468,23/08/2015,23/08/2015,TD-20995,OFF-FA-10003021-1-1,340,2,12.032,8,0.2,2.256
3097,CA-2015-114468,23/08/2015,23/08/2015,TD-20995,OFF-AP-10000696-1-1,340,2,5.768,2,0.8,-13.5548
3098,CA-2017-135692,27/04/2017,01/05/2017,CV-12805,OFF-LA-10001158-2-1,418,4,33.12,4,0.2,11.592
3099,CA-2017-135692,27/04/2017,01/05/2017,CV-12805,FUR-BO-10002268-2-1,418,4,220.2656,4,0.32,-42.1096
3100,CA-2017-131233,14/04/2017,19/04/2017,CS-12355,OFF-BI-10000829-1-1,55,4,10.776,3,0.2,3.5022
3101,CA-2017-131233,14/04/2017,19/04/2017,CS-12355,FUR-BO-10003441-1-1,55,4,242.352,3,0.2,9.0882
3102,CA-2017-119578,22/12/2017,27/12/2017,JG-15310,OFF-SU-10003505-2-1,17,3,695.16,6,0,34.758
3103,CA-2017-119578,22/12/2017,27/12/2017,JG-15310,FUR-BO-10003660-2-1,17,3,220.98,1,0,50.8254
3104,CA-2016-124562,08/12/2016,12/12/2016,JP-16135,OFF-BI-10001267-3-1,223,4,12.957,7,0.7,-9.5018
3105,US-2017-140074,23/03/2017,29/03/2017,EC-14050,OFF-PA-10002741-1-1,55,4,25.68,6,0,11.556
3106,CA-2016-103037,25/07/2016,29/07/2016,KH-16630,OFF-LA-10004345-2-1,425,4,15.712,4,0.2,5.6956
3107,CA-2017-127460,10/07/2017,14/07/2017,FG-14260,OFF-ST-10004340-3-1,344,4,298.464,6,0.2,26.1156
3108,CA-2016-121671,17/07/2016,22/07/2016,AA-10480,OFF-PA-10001471-1-1,367,4,21.93,3,0,10.0878
3109,CA-2016-121671,17/07/2016,22/07/2016,AA-10480,OFF-ST-10002344-1-1,367,4,242.94,3,0,4.8588
3110,CA-2016-121671,17/07/2016,22/07/2016,AA-10480,OFF-PA-10001892-1-1,367,4,7.64,1,0,3.7436
3111,CA-2016-121671,17/07/2016,22/07/2016,AA-10480,OFF-PA-10001934-1-1,367,4,51.84,8,0,25.4016
3112,CA-2016-121671,17/07/2016,22/07/2016,AA-10480,OFF-ST-10000078-1-1,367,4,265.17,1,0,47.7306
3113,CA-2016-150350,23/08/2016,30/08/2016,MS-17770,TEC-MA-10001972-1-1,621,4,837.6,3,0.2,62.82
3114,CA-2016-150350,23/08/2016,30/08/2016,MS-17770,OFF-EN-10002504-1-1,621,4,135.9,5,0,63.873
3115,CA-2016-150350,23/08/2016,30/08/2016,MS-17770,OFF-PA-10002160-1-1,621,4,34.68,6,0,16.9932
3116,CA-2016-150350,23/08/2016,30/08/2016,MS-17770,FUR-CH-10001973-1-1,621,4,532.704,6,0.2,-39.9528
3117,CA-2016-150350,23/08/2016,30/08/2016,MS-17770,OFF-AP-10001492-1-1,621,4,43.1,5,0,11.206
3118,CA-2016-150350,23/08/2016,30/08/2016,MS-17770,OFF-SU-10002189-1-1,621,4,15.88,4,0,0.1588
3119,CA-2015-121720,11/06/2015,12/06/2015,JE-15610,FUR-CH-10003312-2-1,181,1,1123.92,5,0.2,-182.637
3120,CA-2015-121720,11/06/2015,12/06/2015,JE-15610,TEC-PH-10002496-2-1,181,1,249.584,2,0.2,31.198
3121,CA-2015-121720,11/06/2015,12/06/2015,JE-15610,FUR-FU-10003464-2-1,181,1,48.672,3,0.2,7.3008
3122,CA-2015-121720,11/06/2015,12/06/2015,JE-15610,OFF-AR-10000380-2-1,181,1,60.768,2,0.2,7.596
3123,CA-2015-121720,11/06/2015,12/06/2015,JE-15610,OFF-BI-10004593-2-1,181,1,78.6,5,0.7,-62.88
3124,CA-2015-121720,11/06/2015,12/06/2015,JE-15610,OFF-BI-10001308-2-1,181,1,3.768,2,0.7,-3.14
3125,CA-2015-121720,11/06/2015,12/06/2015,JE-15610,OFF-ST-10001780-2-1,181,1,1036.624,2,0.2,51.8312
3126,CA-2015-121720,11/06/2015,12/06/2015,JE-15610,OFF-ST-10003816-2-1,181,1,563.808,4,0.2,21.1428
3127,CA-2017-149895,08/09/2017,12/09/2017,EB-14110,TEC-PH-10002200-1-1,81,4,258.528,2,0.4,-47.3968
3128,CA-2017-147564,02/10/2017,06/10/2017,BP-11155,OFF-PA-10004438-1-1,54,4,49.12,4,0,23.0864
3129,CA-2014-136399,16/12/2014,17/12/2014,CC-12100,FUR-FU-10004090-3-1,520,1,44.46,2,0,14.6718
3130,CA-2014-136399,16/12/2014,17/12/2014,CC-12100,FUR-CH-10002602-3-1,520,1,241.568,2,0.2,18.1176
3131,CA-2014-136399,16/12/2014,17/12/2014,CC-12100,TEC-AC-10001142-3-1,520,1,395,5,0,39.5
3132,CA-2014-136399,16/12/2014,17/12/2014,CC-12100,TEC-PH-10004977-3-1,520,1,627.168,4,0.2,70.5564
3133,CA-2014-107916,24/08/2014,26/08/2014,JP-15460,FUR-FU-10004586-2-1,63,1,13.28,2,0,6.3744
3134,CA-2014-107916,24/08/2014,26/08/2014,JP-15460,OFF-BI-10001116-2-1,63,1,12.672,3,0.2,4.4352
3135,CA-2017-164168,12/11/2017,18/11/2017,LS-16975,OFF-BI-10000666-3-1,408,4,30.56,5,0.8,-45.84
3136,CA-2017-164168,12/11/2017,18/11/2017,LS-16975,OFF-ST-10002583-3-1,408,4,77.952,3,0.2,-15.5904
3137,CA-2017-164168,12/11/2017,18/11/2017,LS-16975,TEC-PH-10004908-3-1,408,4,67.992,1,0.2,8.499
3138,CA-2017-164168,12/11/2017,18/11/2017,LS-16975,OFF-EN-10001219-3-1,408,4,12.224,2,0.2,4.4312
3139,CA-2017-164168,12/11/2017,18/11/2017,LS-16975,TEC-AC-10004568-3-1,408,4,44.784,2,0.2,-0.5598
3140,CA-2017-164168,12/11/2017,18/11/2017,LS-16975,FUR-FU-10001756-3-1,408,4,22.848,3,0.6,-17.7072
3141,CA-2015-112557,25/04/2015,28/04/2015,JL-15850,OFF-AP-10002311-1-1,56,1,206.43,3,0,90.8292
3142,US-2014-122959,12/12/2014,12/12/2014,CY-12745,OFF-BI-10003650-2-1,442,2,210.392,2,0.8,-336.6272
3143,CA-2017-162572,25/09/2017,27/09/2017,RB-19360,TEC-AC-10003628-1-1,240,3,119.96,5,0.2,35.988
3144,CA-2017-162572,25/09/2017,27/09/2017,RB-19360,OFF-AR-10001547-1-1,240,3,10.608,6,0.2,0.9282
3145,US-2016-148110,05/09/2016,11/09/2016,AR-10825,FUR-CH-10002647-2-1,451,4,347.802,7,0.3,-24.843
3146,CA-2017-131828,11/02/2017,13/02/2017,CS-11845,FUR-CH-10004495-2-1,621,3,963.136,4,0.2,108.3528
3147,CA-2017-131828,11/02/2017,13/02/2017,CS-11845,TEC-PH-10002923-2-1,621,3,88.776,3,0.2,7.7679
3148,CA-2014-109218,30/06/2014,03/07/2014,AR-10825,OFF-AR-10001374-2-1,515,3,32.4,5,0,10.368
3149,CA-2016-120558,07/06/2016,10/06/2016,RD-19810,OFF-PA-10003441-3-1,56,1,32.4,5,0,15.552
3150,US-2014-109036,20/12/2014,25/12/2014,KH-16510,OFF-LA-10002043-1-1,620,4,31.05,3,0,14.904
3151,CA-2015-147830,15/12/2015,18/12/2015,NF-18385,TEC-AC-10002049-1-1,220,1,2025.36,6,0.2,607.608
3152,CA-2015-147830,15/12/2015,18/12/2015,NF-18385,TEC-MA-10000418-1-1,220,1,1799.994,2,0.7,-2639.9912
3153,CA-2015-147830,15/12/2015,18/12/2015,NF-18385,TEC-PH-10004908-1-1,220,1,101.988,2,0.4,-16.998
3154,CA-2015-147830,15/12/2015,18/12/2015,NF-18385,FUR-FU-10004091-1-1,220,1,262.864,7,0.2,69.0018
3155,CA-2017-150497,20/07/2017,24/07/2017,SM-20950,OFF-BI-10004600-2-1,309,4,735.98,2,0,331.191
3156,CA-2014-128986,03/08/2014,05/08/2014,GH-14410,OFF-PA-10001289-3-1,496,3,93.024,3,0.2,33.7212
3157,CA-2015-139584,24/08/2015,28/08/2015,EM-13810,FUR-TA-10001539-2-1,53,4,284.364,2,0.4,-75.8304
3158,CA-2015-139584,24/08/2015,28/08/2015,EM-13810,TEC-AC-10001266-2-1,53,4,26,2,0,11.7
3159,US-2016-162677,26/03/2016,27/03/2016,DB-13210,OFF-ST-10001291-1-1,126,1,67.64,5,0.2,5.9185
3160,US-2016-162677,26/03/2016,27/03/2016,DB-13210,TEC-AC-10001314-1-1,126,1,119.976,3,0.2,-17.9964
3161,US-2014-150924,12/09/2014,16/09/2014,PT-19090,OFF-BI-10004040-1-1,425,3,5.18,5,0.8,-8.029
3162,CA-2014-153969,21/09/2014,25/09/2014,HF-14995,OFF-EN-10001539-1-1,577,4,15.56,2,0,7.3132
3163,CA-2014-153969,21/09/2014,25/09/2014,HF-14995,OFF-EN-10004483-1-1,577,4,78.35,5,0,36.8245
3164,CA-2014-153969,21/09/2014,25/09/2014,HF-14995,OFF-AR-10001615-1-1,577,4,59.52,3,0,15.4752
3165,CA-2014-153969,21/09/2014,25/09/2014,HF-14995,OFF-PA-10000327-1-1,577,4,38.52,9,0,17.334
3166,CA-2014-153969,21/09/2014,25/09/2014,HF-14995,TEC-PH-10001299-1-1,577,4,239.984,2,0.2,23.9984
3167,CA-2014-153969,21/09/2014,25/09/2014,HF-14995,OFF-PA-10002246-1-1,577,4,19.35,3,0,9.4815
3168,CA-2016-146682,29/10/2016,31/10/2016,KW-16435,FUR-FU-10002671-1-1,277,1,67,5,0,32.16
3169,CA-2016-138695,28/05/2016,03/06/2016,KC-16675,FUR-CH-10003833-2-1,151,4,390.272,8,0.2,-24.392
3170,CA-2016-138695,28/05/2016,03/06/2016,KC-16675,OFF-PA-10001667-2-1,151,4,62.192,13,0.2,19.435
3171,CA-2017-107461,21/12/2017,26/12/2017,PK-19075,OFF-BI-10002003-1-1,129,3,23.88,6,0,11.2236
3172,US-2016-133879,21/03/2016,28/03/2016,KT-16465,OFF-BI-10004465-1-1,348,4,3.168,2,0.8,-4.752
3173,US-2016-133879,21/03/2016,28/03/2016,KT-16465,FUR-CH-10000665-1-1,348,4,528.43,5,0.3,0
3174,US-2016-133879,21/03/2016,28/03/2016,KT-16465,OFF-AR-10004956-1-1,348,4,13.392,3,0.2,1.5066
3175,CA-2017-157483,11/11/2017,18/11/2017,EP-13915,OFF-AR-10004260-1-1,269,4,181.86,7,0,50.9208
3176,US-2017-132059,23/09/2017,29/09/2017,AP-10915,FUR-BO-10001811-1-1,468,4,180.588,2,0.7,-240.784
3177,US-2017-132059,23/09/2017,29/09/2017,AP-10915,TEC-AC-10003280-1-1,468,4,47.984,2,0.2,0.5998
3178,CA-2017-122280,10/09/2017,10/09/2017,SH-20395,OFF-PA-10004911-1-1,55,2,18.76,2,0,9.0048
3179,CA-2017-105235,05/12/2017,11/12/2017,SM-20950,FUR-FU-10001487-2-1,54,4,20.94,3,0,6.0726
3180,CA-2017-105235,05/12/2017,11/12/2017,SM-20950,FUR-FU-10000521-2-1,54,4,58.68,2,0,18.1908
3181,CA-2017-105235,05/12/2017,11/12/2017,SM-20950,OFF-AP-10001271-2-1,54,4,254.9,5,0,68.823
3182,CA-2017-152912,09/11/2017,12/11/2017,BM-11650,OFF-BI-10004728-2-1,93,3,9.64,2,0,4.4344
3183,CA-2017-152912,09/11/2017,12/11/2017,BM-11650,TEC-AC-10004666-2-1,93,3,826.62,3,0,355.4466
3184,CA-2017-152912,09/11/2017,12/11/2017,BM-11650,OFF-ST-10003208-2-1,93,3,1633.14,9,0,473.6106
3185,CA-2017-152912,09/11/2017,12/11/2017,BM-11650,OFF-ST-10003208-2-1,93,3,544.38,3,0,157.8702
3186,CA-2014-123498,07/11/2014,09/11/2014,TC-20980,OFF-BI-10000632-2-1,424,1,26.046,3,0.8,-44.2782
3187,CA-2014-123498,07/11/2014,09/11/2014,TC-20980,OFF-EN-10004773-2-1,424,1,74.352,3,0.2,26.9526
3188,CA-2017-159352,12/03/2017,17/03/2017,KB-16585,TEC-PH-10004700-2-1,6,4,69.93,7,0,32.1678
3189,US-2017-146416,20/10/2017,22/10/2017,JE-16165,OFF-LA-10003714-2-1,600,3,3.75,1,0,1.8
3190,US-2017-146416,20/10/2017,22/10/2017,JE-16165,OFF-BI-10001787-2-1,600,3,20.928,4,0.2,7.5864
3191,US-2015-163783,27/12/2015,01/01/2016,DR-12940,OFF-ST-10002957-3-1,347,4,12.672,3,0.2,-3.168
3192,CA-2017-123981,02/10/2017,08/10/2017,RW-19630,TEC-PH-10002115-2-1,56,4,65.99,1,0,17.1574
3193,CA-2017-158953,04/06/2017,08/06/2017,ML-18040,OFF-BI-10002557-2-1,429,4,6.37,7,0.8,-9.555
3194,CA-2014-165428,01/09/2014,04/09/2014,JL-15130,OFF-BI-10002949-1-1,423,1,3.648,3,0.8,-6.0192
3195,CA-2014-165428,01/09/2014,04/09/2014,JL-15130,OFF-PA-10004100-1-1,423,1,31.104,6,0.2,10.8864
3196,CA-2016-169026,08/08/2016,13/08/2016,CM-12655,OFF-FA-10001883-3-1,208,4,23.34,3,0,0.2334
3197,CA-2017-109750,22/07/2017,28/07/2017,FH-14365,TEC-PH-10000702-2-1,53,4,29.97,3,0,14.0859
3198,CA-2015-149384,10/07/2015,10/07/2015,EH-13945,OFF-BI-10003196-1-1,495,2,3.366,3,0.7,-2.244
3199,CA-2014-131527,01/12/2014,07/12/2014,TB-21280,TEC-PH-10001644-1-1,126,4,95.968,4,0.2,9.5968
3200,CA-2017-164000,18/12/2017,22/12/2017,AH-10030,OFF-AR-10003183-2-1,81,4,18.704,7,0.2,2.338
3201,CA-2014-164224,18/05/2014,20/05/2014,TT-21070,FUR-FU-10000308-1-1,236,3,149.232,3,0.2,3.7308
3202,CA-2014-164224,18/05/2014,20/05/2014,TT-21070,OFF-PA-10001526-1-1,236,3,15.936,4,0.2,5.7768
3203,CA-2014-158372,10/11/2014,16/11/2014,RD-19900,TEC-PH-10002103-1-1,541,4,601.536,8,0.2,60.1536
3204,CA-2014-158372,10/11/2014,16/11/2014,RD-19900,TEC-AC-10004209-1-1,541,4,10.99,1,0,4.2861
3205,CA-2014-158372,10/11/2014,16/11/2014,RD-19900,FUR-FU-10000397-1-1,541,4,39.88,2,0,11.1664
3206,CA-2014-158372,10/11/2014,16/11/2014,RD-19900,OFF-PA-10002137-1-1,541,4,62.24,8,0,28.008
3207,CA-2014-158372,10/11/2014,16/11/2014,RD-19900,FUR-FU-10001867-1-1,541,4,53.2,5,0,14.896
3208,CA-2014-158372,10/11/2014,16/11/2014,RD-19900,OFF-LA-10000407-1-1,541,4,39.84,8,0,18.3264
3209,CA-2016-108882,09/01/2016,15/01/2016,LA-16780,TEC-AC-10000420-2-1,573,4,349.95,5,0,118.983
3210,CA-2016-108882,09/01/2016,15/01/2016,LA-16780,TEC-PH-10002726-2-1,573,4,377.928,9,0.2,141.723
3211,US-2017-108245,22/09/2017,27/09/2017,SH-19975,OFF-EN-10001415-2-1,435,4,13.392,3,0.2,5.022
3212,US-2017-108245,22/09/2017,27/09/2017,SH-19975,OFF-BI-10000773-2-1,435,4,11.228,7,0.8,-18.5262
3213,CA-2014-142314,23/12/2014,28/12/2014,SF-20200,OFF-AP-10002350-1-1,255,4,207.24,11,0,58.0272
3214,CA-2016-132409,26/05/2016,01/06/2016,TH-21235,OFF-AR-10001919-2-1,81,4,1.504,1,0.2,0.1692
3215,CA-2016-132409,26/05/2016,01/06/2016,TH-21235,OFF-AP-10002082-2-1,81,4,34.848,2,0.2,6.534
3216,CA-2017-150189,08/07/2017,10/07/2017,VG-21790,OFF-LA-10002762-1-1,580,1,75.18,6,0,35.3346
3217,CA-2014-114433,13/05/2014,17/05/2014,NP-18325,TEC-AC-10002800-1-1,588,4,149.97,3,0,52.4895
3218,CA-2017-104640,10/11/2017,16/11/2017,FH-14275,OFF-BI-10003925-2-1,55,4,931.176,3,0.2,314.2719
3219,CA-2017-104640,10/11/2017,16/11/2017,FH-14275,TEC-PH-10002200-2-1,55,4,430.88,2,0,124.9552
3220,US-2015-137008,02/10/2015,08/10/2015,JP-15460,OFF-PA-10001295-2-1,50,4,94.85,5,0,45.528
3221,US-2015-137008,02/10/2015,08/10/2015,JP-15460,OFF-EN-10002500-2-1,50,4,51.12,4,0,23.004
3222,US-2015-137008,02/10/2015,08/10/2015,JP-15460,TEC-AC-10000892-2-1,50,4,90,1,0,32.4
3223,CA-2014-108189,02/10/2014,05/10/2014,ES-14080,OFF-PA-10001838-2-1,495,1,9.408,2,0.2,3.4104
3224,CA-2014-108189,02/10/2014,05/10/2014,ES-14080,OFF-FA-10000735-2-1,495,1,4.672,2,0.2,1.46
3225,CA-2014-108189,02/10/2014,05/10/2014,ES-14080,TEC-PH-10001760-2-1,495,1,318.4,2,0.2,107.46
3226,CA-2014-108189,02/10/2014,05/10/2014,ES-14080,OFF-EN-10004846-2-1,495,1,12.768,6,0.2,4.6284
3227,CA-2014-108189,02/10/2014,05/10/2014,ES-14080,OFF-SU-10003567-2-1,495,1,15.36,2,0.2,-3.264
3228,CA-2014-108189,02/10/2014,05/10/2014,ES-14080,TEC-PH-10001557-2-1,495,1,230.376,3,0.2,20.1579
3229,CA-2014-108189,02/10/2014,05/10/2014,ES-14080,TEC-AC-10003038-2-1,495,1,7.16,1,0.2,-0.0895
3230,CA-2014-154641,11/08/2014,16/08/2014,KL-16645,OFF-ST-10004459-1-1,56,4,375.34,1,0,18.767
3231,CA-2017-131625,01/09/2017,05/09/2017,BN-11515,FUR-FU-10004960-1-1,53,3,114.9,5,0,39.066
3232,US-2017-156356,16/04/2017,22/04/2017,ND-18370,OFF-BI-10000632-1-1,426,4,26.046,3,0.8,-44.2782
3233,US-2017-156356,16/04/2017,22/04/2017,ND-18370,OFF-BI-10001107-1-1,426,4,2.896,1,0.8,-4.7784
3234,US-2017-156356,16/04/2017,22/04/2017,ND-18370,OFF-ST-10002301-1-1,426,4,32.544,2,0.2,-7.7292
3235,CA-2016-138933,24/04/2016,27/04/2016,JL-15130,OFF-BI-10003355-1-1,551,1,3.984,1,0.2,1.3944
3236,CA-2016-140746,15/01/2016,15/01/2016,RC-19825,FUR-TA-10002903-1-1,34,2,181.797,1,0.3,-15.5826
3237,CA-2016-146836,02/05/2016,02/05/2016,CC-12475,OFF-ST-10001580-1-1,55,2,44.94,3,0,12.5832
3238,CA-2016-146836,02/05/2016,02/05/2016,CC-12475,OFF-BI-10000315-1-1,55,2,45.576,3,0.2,15.9516
3239,US-2016-127971,20/11/2016,27/11/2016,DW-13195,FUR-CH-10003774-2-1,426,4,318.43,5,0.3,-77.333
3240,US-2016-127971,20/11/2016,27/11/2016,DW-13195,TEC-PH-10003095-2-1,426,4,122.92,7,0.2,46.095
3241,US-2016-127971,20/11/2016,27/11/2016,DW-13195,FUR-FU-10000023-2-1,426,4,7.068,3,0.6,-2.8272
3242,US-2016-140809,01/02/2016,03/02/2016,CK-12760,OFF-ST-10002214-2-1,97,1,56.45,5,0,14.677
3243,CA-2017-114524,31/03/2017,05/04/2017,EG-13900,OFF-BI-10002799-1-1,348,3,13.468,13,0.8,-22.8956
3244,CA-2017-113355,01/12/2017,05/12/2017,SJ-20215,TEC-PH-10004912-1-1,404,4,219.8,5,0.2,24.7275
3245,CA-2017-113355,01/12/2017,05/12/2017,SJ-20215,FUR-CH-10002602-1-1,404,4,317.058,3,0.3,-18.1176
3246,US-2017-140907,10/12/2017,12/12/2017,BP-11185,TEC-AC-10004510-2-1,620,3,49.08,3,0,4.908
3247,US-2017-140907,10/12/2017,12/12/2017,BP-11185,OFF-ST-10000060-2-1,620,3,324.9,5,0,38.988
3248,US-2017-140907,10/12/2017,12/12/2017,BP-11185,OFF-AR-10000799-2-1,620,3,18.24,3,0,5.2896
3249,CA-2016-159730,17/09/2016,21/09/2016,SJ-20125,FUR-CH-10004875-3-1,620,4,113.888,2,0.2,9.9652
3250,CA-2016-159730,17/09/2016,21/09/2016,SJ-20125,TEC-PH-10002085-3-1,620,4,105.584,2,0.2,7.9188
3251,CA-2016-157868,23/12/2016,29/12/2016,MC-17590,OFF-FA-10000992-2-1,280,4,24.85,7,0,11.6795
3252,CA-2017-119389,17/04/2017,19/04/2017,BG-11740,FUR-FU-10001473-1-1,80,1,60.312,3,0.2,5.2773
3253,CA-2017-110373,27/10/2017,30/10/2017,MA-17560,OFF-AR-10003045-3-1,347,3,7.056,3,0.2,2.205
3254,CA-2017-110373,27/10/2017,30/10/2017,MA-17560,TEC-PH-10001536-3-1,347,3,27.184,2,0.2,2.0388
